species,longitude,latitude,eventDate,coordinateUncertaintyM,basisOfRecord,license
Pseudocheirus peregrinus,151.105524,-34.043104,2021-09-04,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.275071,-33.759594,2024-02-21,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.255418,-33.801635,2023-11-13,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,145.03938,-37.48168,2025-06-30,5.0,OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,150.398502,-34.495082,2022-12-19,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.200217,-33.79953,2023-01-20,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,153.400389,-28.32364,2022-09-23,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.122954,-33.807737,2024-08-28,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.223621,-33.772702,2023-11-16,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.169499,-33.719421,2025-02-12,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.227678,-33.842326,2025-05-21,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,138.72649,-35.08735,2020-03-30,50.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,146.46891,-37.10096,2022-11-28,10.0,OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.118978,-34.044667,2023-07-06,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.27419,-33.766846,2023-05-09,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.315884,-33.517627,2023-03-23,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.092032,-33.862718,2022-01-19,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.067964,-33.714253,2025-02-22,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.100218,-33.892685,2024-08-16,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.080675,-34.007822,2024-03-12,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.121672,-33.842243,2025-01-15,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,150.121088,-36.205936,2025-04-01,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,150.875081,-33.574242,2023-09-14,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.119893,-33.867755,2025-01-05,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,150.294358,-33.638241,2023-09-19,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.116871,-34.040848,2024-05-16,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,148.478067,-36.105848,2021-02-16,3.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,144.28995,-37.38349,2022-11-24,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.120692,-33.934141,2025-06-26,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,145.59926,-37.37731,2022-06-28,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.236584,-33.869579,2023-11-16,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,148.11444,-35.545183,2026-05-05,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.091431,-33.850945,2023-09-23,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.065823,-33.772459,2024-09-03,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.183936,-33.882585,2025-03-16,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,145.3738,-37.8353,2023-08-05,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.227743,-33.82951,2024-06-18,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,150.956848,-34.130226,2024-10-09,20.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.441792,-33.417442,2024-02-02,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,150.709988,-33.577447,2022-07-27,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,153.340901,-28.579796,2025-06-17,20.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,149.936281,-36.51573,2025-09-16,20.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,145.56576,-37.64897,2020-11-18,100.0,OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.136429,-34.0473,2023-07-22,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,144.47129,-37.48916,2023-09-24,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,150.299462,-33.633608,2023-09-19,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.262112,-33.803295,2024-09-28,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.146654,-33.896465,2023-07-18,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,150.142089,-36.003401,2025-03-19,7.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,150.837431,-34.678741,2025-02-23,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,145.58718,-37.26257,2023-05-23,10.0,OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,149.948967,-37.307556,2021-06-03,50.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.095633,-33.816313,2023-08-04,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,144.17745,-37.42475,2022-11-23,5.0,OCCURRENCE,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.417795,-33.306681,2024-08-06,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.154956,-34.071892,2021-04-30,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,144.26033,-37.3088,2024-02-27,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.089431,-33.078322,2025-07-17,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,150.430341,-34.487427,2023-10-21,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,153.337558,-28.821989,2022-03-25,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,145.61644,-38.0007,2021-01-01,5.0,OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,145.55801,-37.48404,2023-05-09,10.0,OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.220086,-33.908287,2023-03-21,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.321759,-33.487861,2025-01-31,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,145.09943,-37.78137,2024-11-07,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,150.607501,-33.668672,2024-03-01,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.007954,-33.757839,2025-01-16,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.074936,-33.97018,2024-12-24,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,145.92515,-37.34539,2022-06-27,16.0,OCCURRENCE,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.150139,-33.614073,2021-02-20,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.375745,-33.520632,2024-05-23,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,150.532185,-34.686682,2023-09-22,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,150.302116,-33.719557,2025-03-28,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,150.597523,-33.723872,2023-12-08,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.080297,-34.004159,2024-11-07,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,150.61615,-33.904205,2023-06-29,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,145.96273,-37.87951,2026-04-28,5.0,OCCURRENCE,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,152.915383,-30.249232,2025-06-24,20.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,144.25279,-37.34778,2022-11-30,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,150.990361,-33.808004,2024-03-08,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,144.22215,-37.48287,2023-01-07,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,143.96,-38.3482,2023-11-01,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,153.547385,-28.89842,2024-05-23,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.085544,-33.705781,2022-10-26,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.282686,-33.849279,2022-01-21,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.177387,-33.799527,2022-03-17,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,138.59077,-34.91353,2024-03-06,50.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.580492,-32.906102,2024-01-19,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.148972,-33.859286,2022-02-24,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.137752,-33.825677,2023-12-04,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.109972,-34.032014,2025-01-12,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.28919,-33.807173,2021-07-04,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.047777,-33.979348,2024-11-03,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.211859,-33.806471,2020-11-21,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,152.137746,-32.720505,2024-01-12,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,144.19108,-37.40518,2023-02-28,10.0,OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.441333,-33.329028,2021-07-24,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.151286,-33.731693,2024-07-30,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.218896,-33.922409,2022-01-12,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,143.4038,-38.4486,2023-10-31,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.264727,-33.780557,2022-04-12,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,146.09986,-36.84765,2022-05-19,24.0,OCCURRENCE,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.285361,-33.7062,2024-05-19,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.118213,-33.966346,2024-03-29,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.118571,-33.72949,2023-07-25,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,145.95562,-36.91401,2025-06-02,5.0,OCCURRENCE,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,145.81896,-37.76954,2021-09-14,5.0,OCCURRENCE,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.217809,-33.773482,2025-02-18,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.282044,-33.787416,2024-11-08,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.184302,-33.890667,2025-05-30,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.430137,-33.446707,2024-12-13,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,150.847826,-34.423112,2024-12-21,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.146649,-33.772786,2024-02-03,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,150.025748,-33.291487,2022-03-02,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.085611,-33.770029,2024-04-11,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.147548,-33.891564,2023-02-26,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.091687,-34.026958,2024-12-12,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.310543,-33.669641,2024-08-31,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,144.28208,-37.34594,2022-12-05,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,143.9591,-38.3515,2023-11-01,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.279935,-33.886053,2024-04-22,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.107609,-33.94823,2025-03-01,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,150.929859,-33.751345,2023-07-10,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.694255,-32.932277,2024-03-28,20.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.160332,-33.840014,2024-12-30,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.124834,-34.05102,2025-01-12,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,145.13396,-37.30505,2025-04-15,5.0,OCCURRENCE,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,146.12131,-37.84259,2022-08-23,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.222546,-33.834495,2021-04-06,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.100068,-33.802391,2023-02-27,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,150.939404,-33.953717,2023-11-17,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.436442,-33.345144,2024-06-30,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,144.22608,-37.38685,2023-04-26,10.0,OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.094769,-33.688093,2025-02-24,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,150.552304,-34.379276,2024-09-09,20.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.076446,-33.882495,2021-04-26,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,141.54383,-38.22026,2023-11-14,5.0,OCCURRENCE,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.22772,-33.920069,2024-05-14,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.096827,-33.715635,2023-12-19,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.04458,-33.885097,2024-01-05,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.315654,-33.65622,2025-02-26,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.083547,-33.756464,2022-01-18,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.276176,-33.882021,2022-05-28,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,150.991941,-34.179222,2024-11-28,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.177639,-33.794798,2023-02-26,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,150.926192,-33.781588,2023-11-28,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.054805,-33.747806,2021-11-04,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,150.831482,-33.738713,2024-09-14,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.190234,-33.906993,2023-12-08,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,150.55356,-33.695226,2024-02-20,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,150.950122,-33.754737,2025-02-24,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.109541,-33.717561,2025-03-24,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.251333,-33.921323,2024-11-05,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,145.1229,-37.43116,2022-05-03,10.0,OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,150.335723,-33.714354,2023-04-10,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.218776,-33.824565,2024-02-26,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,145.08933,-37.78143,2024-05-28,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,150.613883,-33.749151,2024-01-28,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.249475,-33.912256,2023-08-27,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,145.84907,-37.62863,2025-12-12,5.0,OCCURRENCE,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,153.517678,-28.560515,2022-07-10,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.230383,-33.740315,2025-05-06,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.246126,-33.832457,2022-12-31,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.187218,-33.786556,2024-02-20,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,145.47717,-37.48045,2020-10-01,10.0,OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.263394,-33.799791,2021-07-27,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.106932,-33.699915,2020-12-22,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.598337,-32.810607,2020-11-02,200.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,150.85907,-30.357452,2021-02-10,5.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,142.28844,-37.40122,2023-11-17,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.24052,-33.889753,2024-07-31,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.211636,-33.943701,2025-03-23,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,145.53808,-37.44412,2020-12-09,10.0,OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.045054,-33.812052,2023-09-13,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.28272,-33.737044,2024-07-21,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.28033,-33.77055,2024-03-19,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.121133,-33.733225,2024-06-28,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.28139,-33.747275,2021-07-10,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.442371,-33.431788,2023-10-11,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.218579,-33.836861,2023-02-27,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.725588,-32.90816,2022-10-06,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.193513,-33.930369,2024-09-30,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,150.526502,-34.513423,2024-03-07,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.717476,-32.923455,2022-05-19,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.883896,-30.09919,2021-12-19,5.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.669085,-32.925071,2024-01-29,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,150.970316,-33.796654,2022-05-12,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.350182,-33.401194,2022-08-20,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,150.962292,-33.77697,2024-02-20,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,150.82906,-34.16066,2023-06-07,20.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,150.131304,-36.064605,2022-10-27,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,144.24946,-37.33119,2024-03-14,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.290146,-33.74314,2021-07-06,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,150.134166,-36.054352,2025-04-11,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.272515,-33.89177,2024-03-24,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,150.331197,-33.698031,2023-12-07,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.121625,-34.048494,2021-10-29,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,150.965681,-33.878673,2025-03-08,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.235772,-33.833328,2024-06-09,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.475041,-33.169544,2024-08-04,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,150.833363,-34.162758,2024-10-09,20.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.199957,-33.829948,2022-09-14,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.22836,-33.828144,2021-10-05,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.256437,-33.910172,2023-12-23,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.242667,-33.893735,2024-10-27,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.713882,-32.924715,2024-04-04,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.27735,-33.792195,2024-10-11,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.227701,-33.75663,2022-02-18,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.02217,-34.017287,2025-02-24,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.765452,-32.933196,2025-06-13,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.273524,-33.87058,2024-08-15,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,150.698833,-34.090713,2023-03-27,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.26015,-33.794336,2025-03-21,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.135375,-33.896691,2023-03-06,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,153.005865,-30.458879,2024-08-01,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.280793,-33.790929,2024-02-02,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Pseudocheirus peregrinus,151.048285,-33.984984,2021-11-20,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
